WP_096085880.1	carboxy terminal-processing peptidase [Agaribacterium haliotis]
WP_103069850.1	carboxy terminal-processing peptidase [Aquimarina sediminis]
WP_119409124.1	carboxy terminal-processing peptidase [Mucilaginibacter celer]
WP_119444727.1	carboxy terminal-processing peptidase [Hymenobacter oligotrophus]
WP_129323382.1	MULTISPECIES: carboxy terminal-processing peptidase [Enterobacter]
WP_142894102.1	carboxy terminal-processing peptidase [Aliikangiella coralliicola]
WP_142903924.1	carboxy terminal-processing peptidase [Exilibacterium tricleocarpae]
WP_138440450.1	MULTISPECIES: carboxy terminal-processing peptidase [Marinobacter]
WP_172832062.1	carboxy terminal-processing peptidase [Pseudomonas mucidolens]
WP_221073758.1	carboxy terminal-processing peptidase [Agarivorans aestuarii]
WP_200193873.1	carboxy terminal-processing peptidase [Halorhodospira abdelmalekii]
WP_241500687.1	carboxy terminal-processing peptidase [Moellerella wisconsensis]
WP_259069077.1	carboxy terminal-processing peptidase [Mucilaginibacter empetricola]
WP_248974622.1	carboxy terminal-processing peptidase [Shewanella kaireitica]
WP_248998476.1	carboxy terminal-processing peptidase [Shewanella marinintestina]
WP_267296861.1	carboxy terminal-processing peptidase [Parachryseolinea silvisoli]
WP_346797512.1	carboxy terminal-processing peptidase [Halomonas kashgarensis]
WP_231615456.1	carboxy terminal-processing peptidase [Novipirellula artificiosorum]
WP_326326095.1	carboxy terminal-processing peptidase [Parapedobacter flavus]
WP_377320753.1	carboxy terminal-processing peptidase [Rhodanobacter ginsengisoli]
WP_407326613.1	carboxy terminal-processing peptidase [Congregibacter brevis]
WP_386027827.1	carboxy terminal-processing peptidase [Thiorhodococcus fuscus]
WP_011261887.1	carboxy terminal-processing peptidase [Aliivibrio fischeri]
WP_009019780.1	carboxy terminal-processing peptidase [Luminiphilus syltensis]
WP_015023825.1	carboxy terminal-processing peptidase [Psychroflexus torquis]
WP_028628223.1	MULTISPECIES: carboxy terminal-processing peptidase [Pseudomonadaceae]
WP_003241774.1	MULTISPECIES: carboxy terminal-processing peptidase [Pseudomonadaceae]
WP_028752615.1	carboxy terminal-processing peptidase [Rhizobium leucaenae]
WP_057632663.1	carboxy terminal-processing peptidase [Stenotrophomonas humi]
WP_080157468.1	MULTISPECIES: carboxy terminal-processing peptidase [Photobacterium]
WP_094625753.1	carboxy terminal-processing peptidase [Marinobacter vinifirmus]
WP_104808218.1	carboxy terminal-processing peptidase [Polaribacter filamentus]
WP_134276040.1	carboxy terminal-processing peptidase [Psychromonas algarum]
WP_111497658.1	carboxy terminal-processing peptidase [Marinobacter bohaiensis]
WP_156640646.1	carboxy terminal-processing peptidase [Noviluteimonas gilva]
WP_162125487.1	carboxy terminal-processing peptidase [Pseudoxanthomonas taiwanensis]
WP_149462794.1	MULTISPECIES: carboxy terminal-processing peptidase [Pseudocitrobacter]
WP_144395025.1	carboxy terminal-processing peptidase [Pleionea sediminis]
WP_144413746.1	carboxy terminal-processing peptidase [Kiritimatiella glycovorans]
WP_185236172.1	carboxy terminal-processing peptidase [Teredinibacter franksiae]
WP_210667091.1	carboxy terminal-processing peptidase [Flavobacterium geliluteum]
WP_227609243.1	carboxy terminal-processing peptidase [Hymenobacter translucens]
WP_266150012.1	carboxy terminal-processing peptidase [Dyella halodurans]
WP_266170566.1	carboxy terminal-processing peptidase [Dyella subtropica]
WP_279023416.1	MULTISPECIES: carboxy terminal-processing peptidase [Gibbsiella]
WP_330079654.1	carboxy terminal-processing peptidase [Pseudomonas auratipiscis]
WP_308347769.1	carboxy terminal-processing peptidase [Marivirga salinarum]
WP_460585248.1	carboxy terminal-processing peptidase [Hymenobacter arcticus]
WP_010480977.1	MULTISPECIES: carboxy terminal-processing peptidase [Stenotrophomonas]
WP_015767213.1	MULTISPECIES: carboxy terminal-processing peptidase [Candidatus Accumulibacter]
WP_024022506.1	carboxy terminal-processing peptidase [Marinomonas profundimaris]
WP_015840096.1	MULTISPECIES: carboxy terminal-processing peptidase [Pectobacterium]
WP_056072210.1	MULTISPECIES: carboxy terminal-processing peptidase [Flavobacterium]
WP_042482460.1	carboxy terminal-processing peptidase [Vibrio diazotrophicus]
WP_057180855.1	MULTISPECIES: carboxy terminal-processing peptidase [Colwellia]
WP_067097137.1	carboxy terminal-processing peptidase [Marinomonas atlantica]
WP_073108912.1	carboxy terminal-processing peptidase [Hymenobacter daecheongensis]
WP_069184849.1	MULTISPECIES: carboxy terminal-processing peptidase [Marinobacter]
WP_102801877.1	carboxy terminal-processing peptidase [Dickeya zeae]
WP_107347954.1	carboxy terminal-processing peptidase [Photobacterium lutimaris]
WP_110716597.1	carboxy terminal-processing peptidase [Salinicola acroporae]
WP_123095467.1	carboxy terminal-processing peptidase [Marinomonas hwangdonensis]
WP_114826935.1	carboxy terminal-processing peptidase [Dyella solisilvae]
WP_133794345.1	carboxy terminal-processing peptidase [Prosthecobacter fusiformis]
WP_146900807.1	carboxy terminal-processing peptidase [Adhaeribacter aerolatus]
WP_163574797.1	carboxy terminal-processing peptidase [Halomonas faecis]
WP_188769951.1	carboxy terminal-processing peptidase [Emticicia aquatilis]
WP_131410189.1	carboxy terminal-processing peptidase [Dyella soli]
WP_198949491.1	carboxy terminal-processing peptidase [Halovibrio salipaludis]
WP_208120327.1	carboxy terminal-processing peptidase [Spirabiliibacterium pneumoniae]
WP_220064013.1	carboxy terminal-processing peptidase [Shewanella mesophila]
WP_220080621.1	carboxy terminal-processing peptidase [Shewanella spartinae]
WP_214053454.1	carboxy terminal-processing peptidase [Photorhabdus caribbeanensis]
WP_238748963.1	carboxy terminal-processing peptidase [Neolewinella maritima]
WP_246112688.1	carboxy terminal-processing peptidase [Allorhodopirellula solitaria]
WP_259501097.1	MULTISPECIES: carboxy terminal-processing peptidase [Pseudomonas]
WP_250937806.1	carboxy terminal-processing peptidase [Larsenimonas rhizosphaerae]
WP_214131514.1	carboxy terminal-processing peptidase [Alteromonas oceanisediminis]
WP_261920517.1	carboxy terminal-processing peptidase [Mergibacter septicus]
WP_214212120.1	carboxy terminal-processing peptidase [Rosenbergiella australiborealis]
WP_262248688.1	carboxy terminal-processing peptidase [Parapedobacter soli]
WP_336557086.1	carboxy terminal-processing peptidase [Sphingobacterium tenebrionis]
WP_386750207.1	carboxy terminal-processing peptidase [Agrilutibacter niabensis]
WP_461148914.1	carboxy terminal-processing peptidase [Spirosoma pulveris]
WP_436272888.1	carboxy terminal-processing peptidase [Pyranulibacter aquaticus]
WP_461536186.1	carboxy terminal-processing peptidase [Spongorhabdus nitratireducens]
WP_125353819.1	carboxy terminal-processing peptidase [Scandinavium goeteborgense]
WP_011506818.1	carboxy terminal-processing peptidase [Chromohalobacter israelensis]
WP_031383724.1	carboxy terminal-processing peptidase [Modicisalibacter zincidurans]
WP_020406394.1	carboxy terminal-processing peptidase [Hahella ganghwensis]
WP_057782362.1	carboxy terminal-processing peptidase [Formosa algae]
WP_064565688.1	carboxy terminal-processing peptidase [Kosakonia oryzae]
WP_035596450.1	carboxy terminal-processing peptidase [Edwardsiella tarda]
WP_040474132.1	carboxy terminal-processing peptidase [Marinobacter algicola]
WP_096041641.1	MULTISPECIES: carboxy terminal-processing peptidase [Pseudoalteromonas]
WP_109741052.1	carboxy terminal-processing peptidase [Arcicella aurantiaca]
WP_117159527.1	carboxy terminal-processing peptidase [Marixanthomonas ophiurae]
WP_137344088.1	carboxy terminal-processing peptidase [Dyadobacter frigoris]
WP_137358225.1	MULTISPECIES: carboxy terminal-processing peptidase [Vibrio]
WP_121876431.1	carboxy terminal-processing peptidase [Umboniibacter marinipuniceus]
WP_129048422.1	carboxy terminal-processing peptidase [Oleiharenicola lentus]
WP_152107390.1	carboxy terminal-processing peptidase [Plesiomonas shigelloides]
WP_135804672.1	carboxy terminal-processing peptidase [Marinobacter confluentis]
WP_168086043.1	MULTISPECIES: carboxy terminal-processing peptidase [Pseudomonas]
WP_173416648.1	carboxy terminal-processing peptidase [Mucilaginibacter mali]
WP_170227865.1	carboxy terminal-processing peptidase [Aequorivita lipolytica]
WP_173634329.1	carboxy terminal-processing peptidase [Paramixta manurensis]
WP_187671097.1	carboxy terminal-processing peptidase [Zestomonas carbonaria]
WP_163392040.1	carboxy terminal-processing peptidase [Flavobacterium limi]
WP_200992527.1	MULTISPECIES: carboxy terminal-processing peptidase [Pseudomonas syringae group]
WP_237256980.1	carboxy terminal-processing peptidase [Pseudomonas oligotrophica]
WP_229942902.1	carboxy terminal-processing peptidase [Flavobacterium galactosidilyticum]
WP_233150203.1	MULTISPECIES: carboxy terminal-processing peptidase [Pontibacter]
WP_233373983.1	carboxy terminal-processing peptidase [Pelomonas cellulosilytica]
WP_264690472.1	carboxy terminal-processing peptidase [Hymenobacter latericius]
WP_279245251.1	carboxy terminal-processing peptidase [Candidatus Litorirhabdus singularis]
WP_306125582.1	carboxy terminal-processing peptidase [Rheinheimera baltica]
WP_261904031.1	carboxy terminal-processing peptidase [Vibrio fortis]
WP_332616855.1	carboxy terminal-processing peptidase [Novilysobacter erysipheiresistens]
WP_345336431.1	carboxy terminal-processing peptidase [Ferrimonas pelagia]
WP_347392385.1	carboxy terminal-processing peptidase [Pseudoalteromonas pernae]
WP_458924452.1	carboxy terminal-processing peptidase [Flavitalea antarctica]
WP_422382539.1	carboxy terminal-processing peptidase [Marinicellulosiphila megalodicopiae]
WP_015814076.1	carboxy terminal-processing peptidase [Dyadobacter fermentans]
WP_027382963.1	MULTISPECIES: carboxy terminal-processing peptidase [Epilithonimonas]
WP_068196472.1	carboxy terminal-processing peptidase [Hymenobacter sedentarius]
WP_092134513.1	carboxy terminal-processing peptidase [Bizionia paragorgiae]
WP_104419490.1	carboxy terminal-processing peptidase [Neolewinella xylanilytica]
WP_104757530.1	carboxy terminal-processing peptidase [Brucella oryzae]
WP_117383974.1	carboxy terminal-processing peptidase [Mucilaginibacter terrenus]
WP_086109519.1	carboxy terminal-processing peptidase [Xenorhabdus vietnamensis]
WP_119670419.1	carboxy terminal-processing peptidase [Fibrisoma montanum]
WP_133812768.1	carboxy terminal-processing peptidase [Photorhabdus tasmaniensis]
WP_169454182.1	carboxy terminal-processing peptidase [Luteolibacter luteus]
WP_160690365.1	carboxy terminal-processing peptidase [Nibribacter ruber]
WP_235714714.1	carboxy terminal-processing peptidase [Aequoribacter fuscus]
WP_232129583.1	carboxy terminal-processing peptidase [Proluteimonas luteida]
WP_244939604.1	carboxy terminal-processing peptidase [Arcticibacter tournemirensis]
WP_235818207.1	carboxy terminal-processing peptidase [Brucella thiophenivorans]
WP_207291951.1	MULTISPECIES: carboxy terminal-processing peptidase [Leclercia]
WP_239990332.1	carboxy terminal-processing peptidase [Ignatzschineria cameli]
WP_250582292.1	carboxy terminal-processing peptidase [Flavobacterium fragile]
WP_240095516.1	carboxy terminal-processing peptidase [Thermomonas flagellata]
WP_286261357.1	carboxy terminal-processing peptidase [Thalassotalea atypica]
WP_404407810.1	carboxy terminal-processing peptidase [Pseudidiomarina marina]
WP_404541458.1	carboxy terminal-processing peptidase [Dyella agri]
WP_003034960.1	MULTISPECIES: carboxy terminal-processing peptidase [Citrobacter]
WP_052114399.1	carboxy terminal-processing peptidase [Pseudomonas saudiphocaensis]
WP_042011321.1	carboxy terminal-processing peptidase [Aeromonas fluvialis]
WP_024912987.1	carboxy terminal-processing peptidase [Chania multitudinisentens]
WP_092847309.1	carboxy terminal-processing peptidase [Modicisalibacter xianhensis]
WP_108923509.1	carboxy terminal-processing peptidase [Actinobacillus porcitonsillarum]
WP_076422744.1	carboxy terminal-processing peptidase [Pontibacter lucknowensis]
WP_129831527.1	carboxy terminal-processing peptidase [Pseudolysobacter antarcticus]
WP_082820429.1	MULTISPECIES: carboxy terminal-processing peptidase [Desulfuromonas]
WP_111414628.1	carboxy terminal-processing peptidase [Billgrantia lactosivorans]
WP_137266942.1	carboxy terminal-processing peptidase [Luteimonas gilva]
WP_154356929.1	carboxy terminal-processing peptidase [Duganella aquatilis]
WP_166536407.1	carboxy terminal-processing peptidase [Flavobacterium ichthyis]
WP_146503900.1	carboxy terminal-processing peptidase [Rubinisphaera italica]
WP_189481744.1	carboxy terminal-processing peptidase [Alishewanella tabrizica]
WP_185900837.1	carboxy terminal-processing peptidase [Proteus faecis]
WP_185906599.1	carboxy terminal-processing peptidase [Teredinibacter haidensis]
WP_189511084.1	carboxy terminal-processing peptidase [Cerasicoccus arenae]
WP_245130815.1	carboxy terminal-processing peptidase [Mucilaginibacter straminoryzae]
WP_238975360.1	carboxy terminal-processing peptidase [Billgrantia campisalis]
WP_273057159.1	MULTISPECIES: carboxy terminal-processing peptidase [Shewanella]
WP_324720916.1	carboxy terminal-processing peptidase [Salinimicrobium aquimaris]
WP_324726173.1	carboxy terminal-processing peptidase [Actomonas aquatica]
WP_379905273.1	carboxy terminal-processing peptidase [Lacinutrix gracilariae]
WP_417920101.1	carboxy terminal-processing peptidase [Christiangramia marina]
WP_162334454.1	carboxy terminal-processing peptidase [Chitinophaga agri]
WP_003595398.1	MULTISPECIES: carboxy terminal-processing peptidase [Rhizobium]
WP_012906106.1	carboxy terminal-processing peptidase [Citrobacter rodentium]
WP_026463991.1	carboxy terminal-processing peptidase [Adhaeribacter aquaticus]
WP_010179724.1	carboxy terminal-processing peptidase [Aquimarina agarilytica]
WP_041923661.1	carboxy terminal-processing peptidase [Cronobacter turicensis]
WP_046756538.1	carboxy terminal-processing peptidase [Kordia jejudonensis]
WP_055461387.1	carboxy terminal-processing peptidase [Marinomonas fungiae]
WP_066618587.1	carboxy terminal-processing peptidase [Rufibacter roseus]
WP_091141768.1	carboxy terminal-processing peptidase [Flavobacterium caeni]
WP_089031996.1	carboxy terminal-processing peptidase [Alloalcanivorax mobilis]
WP_093501950.1	carboxy terminal-processing peptidase [Phytopseudomonas straminea]
WP_106646642.1	carboxy terminal-processing peptidase [Kangiella profundi]
WP_106672297.1	carboxy terminal-processing peptidase [Marinobacter halophilus]
WP_151672951.1	carboxy terminal-processing peptidase [Patiriisocius marinus]
WP_151969062.1	carboxy terminal-processing peptidase [Candidatus Uabimicrobium amorphum]
WP_166807989.1	carboxy terminal-processing peptidase [Candidatus Chlorobium masyuteum]
WP_183459617.1	carboxy terminal-processing peptidase [Microbulbifer rhizosphaerae]
WP_147920124.1	carboxy terminal-processing peptidase [Pontibacter qinzhouensis]
WP_198688675.1	carboxy terminal-processing peptidase [Xenorhabdus lircayensis]
WP_188559548.1	carboxy terminal-processing peptidase [Hymenobacter glacieicola]
WP_188560656.1	carboxy terminal-processing peptidase [Hymenobacter frigidus]
WP_240125559.1	carboxy terminal-processing peptidase [Thermomonas alba]
WP_235964805.1	carboxy terminal-processing peptidase [Sediminihaliea albiluteola]
WP_264500858.1	carboxy terminal-processing peptidase [Luteolibacter flavescens]
WP_273673349.1	carboxy terminal-processing peptidase [Janthinobacterium fluminis]
WP_005753583.1	carboxy terminal-processing peptidase [Pasteurella multocida]
WP_008844631.1	carboxy terminal-processing peptidase [Aliiglaciecola lipolytica]
WP_036231932.1	carboxy terminal-processing peptidase [Marinobacterium litorale]
WP_047816039.1	carboxy terminal-processing peptidase [Rhodopirellula islandica]
WP_057661875.1	carboxy terminal-processing peptidase [Stenotrophomonas koreensis]
WP_075570714.1	carboxy terminal-processing peptidase [Salinicola socius]
WP_084209250.1	MULTISPECIES: carboxy terminal-processing peptidase [Cobetia]
WP_106339081.1	carboxy terminal-processing peptidase [Photobacterium damselae]
WP_091875293.1	carboxy terminal-processing peptidase [Massilia yuzhufengensis]
WP_096618623.1	carboxy terminal-processing peptidase [Candidatus Enterovibrio altilux]
WP_096753975.1	carboxy terminal-processing peptidase [Cedecea neteri]
WP_134675102.1	carboxy terminal-processing peptidase [Luteimonas yindakuii]
WP_128782565.1	carboxy terminal-processing peptidase [Photobacterium chitinilyticum]
WP_151893308.1	carboxy terminal-processing peptidase [Patiriisocius marinistellae]
WP_183747933.1	carboxy terminal-processing peptidase [Janthinobacterium saanense]
WP_217944058.1	carboxy terminal-processing peptidase [Duganella violaceipulchra]
WP_246163585.1	carboxy terminal-processing peptidase [Sphingobacterium humi]
WP_257668877.1	carboxy terminal-processing peptidase [Parapedobacter tibetensis]
WP_244152882.1	carboxy terminal-processing peptidase [Pseudomonas peli]
WP_261896188.1	carboxy terminal-processing peptidase [Vibrio porteresiae]
WP_264136958.1	carboxy terminal-processing peptidase [Reichenbachiella ulvae]
WP_283330391.1	carboxy terminal-processing peptidase [Flectobacillus longus]
WP_273084170.1	carboxy terminal-processing peptidase [Stenotrophomonas nitritireducens]
WP_273630428.1	carboxy terminal-processing peptidase [Mucilaginibacter jinjuensis]
WP_377176978.1	carboxy terminal-processing peptidase [Namhaeicola litoreus]
WP_369455203.1	carboxy terminal-processing peptidase [Isoalcanivorax beigongshangi]
WP_369601840.1	carboxy terminal-processing peptidase [Thermohahella caldifontis]
YP_005227662.1	carboxy-terminal protease [Klebsiella pneumoniae subsp. pneumoniae HS11286]
WP_010386043.1	carboxy terminal-processing peptidase [Pseudoalteromonas rubra]
WP_010520374.1	carboxy terminal-processing peptidase [Aquimarina agarivorans]
WP_023574648.1	carboxy terminal-processing peptidase [Flavobacterium enshiense]
WP_004920397.1	MULTISPECIES: carboxy terminal-processing peptidase [Providencia]
WP_068444291.1	MULTISPECIES: carboxy terminal-processing peptidase [Providencia]
WP_072576737.1	carboxy terminal-processing peptidase [Suttonella ornithocola]
WP_072756628.1	carboxy terminal-processing peptidase [Thermomonas hydrothermalis]
WP_072824178.1	carboxy terminal-processing peptidase [Modicisalibacter ilicicola]
WP_076725923.1	carboxy terminal-processing peptidase [Marinobacter lutaoensis]
WP_096297130.1	carboxy terminal-processing peptidase [Luteimonas chenhongjianii]
WP_123088553.1	carboxy terminal-processing peptidase [Montanilutibacter psychrotolerans]
WP_123132570.1	carboxy terminal-processing peptidase [Rufibacter immobilis]
WP_114327029.1	carboxy terminal-processing peptidase [Candidatus Colwellia aromaticivorans]
WP_144228812.1	carboxy terminal-processing peptidase [Rariglobus hedericola]
WP_116764021.1	carboxy terminal-processing peptidase [Flavobacterium laiguense]
WP_136334328.1	carboxy terminal-processing peptidase [Robertkochia marina]
WP_138489132.1	MULTISPECIES: carboxy terminal-processing peptidase [Pseudoalteromonas]
WP_138523878.1	carboxy terminal-processing peptidase [Pseudoalteromonas galatheae]
WP_176811890.1	carboxy terminal-processing peptidase [Mannheimia pernigra]
WP_182411736.1	carboxy terminal-processing peptidase [Adhaeribacter radiodurans]
WP_182511318.1	carboxy terminal-processing peptidase [Rufibacter quisquiliarum]
WP_200349077.1	carboxy terminal-processing peptidase [Luteolibacter yonseiensis]
WP_238755779.1	carboxy terminal-processing peptidase [Rubinisphaera margarita]
WP_242688063.1	carboxy terminal-processing peptidase [Alienimonas californiensis]
WP_250462156.1	carboxy terminal-processing peptidase [Microbulbifer litoralis]
WP_261694961.1	MULTISPECIES: carboxy terminal-processing peptidase [Tahibacter]
WP_394332679.1	carboxy terminal-processing peptidase [Pedobacter rhizosphaerae]
WP_036548632.1	carboxy terminal-processing peptidase [Nitrincola lacisaponensis]
WP_077026592.1	carboxy terminal-processing peptidase [Fuerstiella marisgermanici]
WP_108740169.1	carboxy terminal-processing peptidase [Flavobacterium faecale]
WP_123890706.1	MULTISPECIES: carboxy terminal-processing peptidase [Pseudomonas]
WP_129777536.1	carboxy terminal-processing peptidase [Peristeroidobacter soli]
WP_137166943.1	carboxy terminal-processing peptidase [Salinimonas lutimaris]
WP_163952197.1	carboxy terminal-processing peptidase [Spirosoma terrae]
WP_155433924.1	carboxy terminal-processing peptidase [Pseudoduganella danionis]
WP_166839461.1	carboxy terminal-processing peptidase [Rheinheimera pleomorphica]
WP_180905089.1	carboxy terminal-processing peptidase [Empedobacter falsenii]
WP_189575582.1	carboxy terminal-processing peptidase [Marinobacter zhanjiangensis]
WP_199885059.1	carboxy terminal-processing peptidase [Pseudomonas bohemica]
WP_200066778.1	carboxy terminal-processing peptidase [Mucilaginibacter segetis]
WP_191729369.1	carboxy terminal-processing peptidase [Luteimonas colneyensis]
WP_208890981.1	carboxy terminal-processing peptidase [Polaribacter sejongensis]
WP_204680194.1	carboxy terminal-processing peptidase [Dyella flava]
WP_224421200.1	carboxy terminal-processing peptidase [Modicisalibacter tunisiensis]
WP_224432875.1	carboxy terminal-processing peptidase [Aeromonas rivuli]
WP_224474595.1	carboxy terminal-processing peptidase [Salegentibacter tibetensis]
WP_233496361.1	carboxy terminal-processing peptidase [Corallincola holothuriorum]
WP_245931933.1	carboxy terminal-processing peptidase [Marinomonas aquiplantarum]
WP_250009121.1	carboxy terminal-processing peptidase [Pseudomonas eutrophicaquae]
WP_284216442.1	carboxy terminal-processing peptidase [Agaribacter marinus]
WP_280601124.1	carboxy terminal-processing peptidase [Luteimonas rhizosphaericola]
WP_346189922.1	carboxy terminal-processing peptidase [Rubritalea halochordaticola]
WP_379791948.1	carboxy terminal-processing peptidase [Flavobacterium qiangtangense]
WP_434360673.1	carboxy terminal-processing peptidase [Parasalinivibrio latis]
WP_418219465.1	carboxy terminal-processing peptidase [Chlorobaculum limnaeum]
WP_425504143.1	carboxy terminal-processing peptidase [Rehaibacterium terrae]
WP_460940494.1	carboxy terminal-processing peptidase [Spirosoma humi]
WP_033646333.1	MULTISPECIES: carboxy terminal-processing peptidase [Serratia]
WP_049724318.1	carboxy terminal-processing peptidase [Wenzhouxiangella marina]
WP_087852607.1	carboxy terminal-processing peptidase [Photobacterium andalusiense]
WP_091332911.1	carboxy terminal-processing peptidase [Allochromatium warmingii]
WP_111567453.1	carboxy terminal-processing peptidase [Flavobacterium aquaticum]
WP_076381014.1	carboxy terminal-processing peptidase [Filimonas lacunae]
WP_124909224.1	carboxy terminal-processing peptidase [Larkinella knui]
WP_136825194.1	carboxy terminal-processing peptidase [Pedobacter cryophilus]
WP_139984883.1	carboxy terminal-processing peptidase [Luteibacter pinisoli]
WP_165795952.1	carboxy terminal-processing peptidase [Siphonobacter curvatus]
WP_169682232.1	carboxy terminal-processing peptidase [Marinigracilibium pacificum]
WP_192553961.1	carboxy terminal-processing peptidase [Dyella acidiphila]
WP_198075756.1	carboxy terminal-processing peptidase [Hymenobacter negativus]
WP_005597434.1	carboxy terminal-processing peptidase [Vibrio scophthalmi]
WP_201921146.1	carboxy terminal-processing peptidase [Marivirga atlantica]
WP_205720931.1	carboxy terminal-processing peptidase [Fulvivirga lutea]
WP_226184799.1	carboxy terminal-processing peptidase [Hymenobacter nitidus]
WP_235898579.1	carboxy terminal-processing peptidase [Parahaliea maris]
WP_235923443.1	carboxy terminal-processing peptidase [Psychroflexus aurantiacus]
WP_261839591.1	carboxy terminal-processing peptidase [Vibrio artabrorum]
WP_264742632.1	carboxy terminal-processing peptidase [Chryseobacterium oryctis]
WP_343791160.1	carboxy terminal-processing peptidase [Dokdonella soli]
WP_322288015.1	carboxy terminal-processing peptidase [Aquimarina callyspongiae]
WP_421907469.1	carboxy terminal-processing peptidase [Ningiella ruwaisensis]
WP_456493464.1	carboxy terminal-processing peptidase [Aeromonas enterica]
WP_430754925.1	carboxy terminal-processing peptidase [Magnetovirga frankeli]
WP_012508118.1	carboxy terminal-processing peptidase [Pelodictyon phaeoclathratiforme]
WP_016900379.1	MULTISPECIES: carboxy terminal-processing peptidase [Pseudoalteromonas]
WP_017136373.1	MULTISPECIES: carboxy terminal-processing peptidase [Pseudomonas]
WP_038233023.1	carboxy terminal-processing peptidase [Xylella fastidiosa]
WP_038233980.1	carboxy terminal-processing peptidase [Xenorhabdus szentirmaii]
WP_057627158.1	carboxy terminal-processing peptidase [Stenotrophomonas terrae]
WP_074022234.1	carboxy terminal-processing peptidase [Xenorhabdus eapokensis]
WP_081153768.1	carboxy terminal-processing peptidase [Cognaticolwellia beringensis]
WP_088353983.1	carboxy terminal-processing peptidase [Polaribacter haliotis]
WP_101343823.1	carboxy terminal-processing peptidase [Colwellia echini]
WP_091992159.1	carboxy terminal-processing peptidase [Marinobacter gudaonensis]
WP_115592844.1	carboxy terminal-processing peptidase [Alteromonas aestuariivivens]
WP_126383339.1	carboxy terminal-processing peptidase [Chlorobium phaeovibrioides]
WP_148581455.1	carboxy terminal-processing peptidase [Zoogloea oleivorans]
WP_145369056.1	carboxy terminal-processing peptidase [Maioricimonas rarisocia]
WP_166690698.1	carboxy terminal-processing peptidase [Fibrivirga algicola]
WP_164111517.1	MULTISPECIES: carboxy terminal-processing peptidase [Sphingobacterium]
WP_164362481.1	carboxy terminal-processing peptidase [Sulfuriroseicoccus oceanibius]
WP_193164186.1	carboxy terminal-processing peptidase [Microbulbifer hainanensis]
WP_193192572.1	carboxy terminal-processing peptidase [Microbulbifer taiwanensis]
WP_220165298.1	carboxy terminal-processing peptidase [Horticoccus luteus]
WP_245953018.1	carboxy terminal-processing peptidase [Paraperlucidibaca baekdonensis]
WP_255558443.1	carboxy terminal-processing peptidase [Zhongshania aquimaris]
WP_277683947.1	carboxy terminal-processing peptidase [Vibrio coralliilyticus]
WP_284331587.1	carboxy terminal-processing peptidase [Dyella flagellata]
WP_277859032.1	carboxy terminal-processing peptidase [Paludisphaera mucosa]
WP_317292685.1	MULTISPECIES: carboxy terminal-processing peptidase [Cobetia]
WP_302883757.1	carboxy terminal-processing peptidase [Wenyingzhuangia gilva]
WP_346049424.1	carboxy terminal-processing peptidase [Natronospira elongata]
WP_382374674.1	carboxy terminal-processing peptidase [Gallibacterium melopsittaci]
WP_259635002.1	carboxy terminal-processing peptidase [Stieleria sedimenti]
WP_014998398.1	MULTISPECIES: carboxy terminal-processing peptidase [Alteromonas]
WP_018345860.1	carboxy terminal-processing peptidase [Gallibacterium anatis]
WP_057791776.1	MULTISPECIES: carboxy terminal-processing peptidase [Alteromonas]
WP_073121477.1	carboxy terminal-processing peptidase [Wenyingzhuangia marina]
WP_078476063.1	carboxy terminal-processing peptidase [Solemya elarraichensis gill symbiont]
WP_078606996.1	carboxy terminal-processing peptidase [Vibrio owensii]
WP_089379208.1	carboxy terminal-processing peptidase [Lutibacter flavus]
WP_034728105.1	carboxy terminal-processing peptidase [Pseudidiomarina sediminum]
WP_103852993.1	MULTISPECIES: carboxy terminal-processing peptidase [Avibacterium]
WP_108603804.1	carboxy terminal-processing peptidase [Saccharobesus litoralis]
WP_094279684.1	carboxy terminal-processing peptidase [Oceanimonas baumannii]
WP_125011533.1	carboxy terminal-processing peptidase [Flavobacterium macacae]
WP_134439283.1	carboxy terminal-processing peptidase [Methylacidiphilum caldifontis]
WP_138282992.1	carboxy terminal-processing peptidase [Dyadobacter sediminis]
WP_138318004.1	carboxy terminal-processing peptidase [Thalassotalea litorea]
WP_138361462.1	MULTISPECIES: carboxy terminal-processing peptidase [Klebsiella]
WP_157567113.1	carboxy terminal-processing peptidase [Hymenobacter ginkgonis]
WP_146891522.1	carboxy terminal-processing peptidase [Gelidibacter salicanalis]
WP_170123681.1	carboxy terminal-processing peptidase [Plasticicumulans acidivorans]
WP_190277330.1	carboxy terminal-processing peptidase [Taibaiella lutea]
WP_190310607.1	carboxy terminal-processing peptidase [Sphingobacterium arenae]
WP_197565826.1	carboxy terminal-processing peptidase [Billgrantia diversa]
WP_248935619.1	carboxy terminal-processing peptidase [Shewanella submarina]
WP_269560100.1	carboxy terminal-processing peptidase [Hymenobacter canadensis]
WP_252791130.1	carboxy terminal-processing peptidase [Mucilaginibacter flavidus]
WP_338637308.1	carboxy terminal-processing peptidase [Spirobacillus cienkowskii]
WP_348389963.1	carboxy terminal-processing peptidase [Thalassotalea psychrophila]
WP_345026787.1	carboxy terminal-processing peptidase [Ravibacter arvi]
WP_345087245.1	carboxy terminal-processing peptidase [Bremerella cremea]
WP_460612713.1	MULTISPECIES: carboxy terminal-processing peptidase [Hymenobacter]
