ID	Cluster
GH95.ACU64592.1	GH95
GH95.ACU74096.1	GH95
GH95.BEV12933.1	GH95
GH95.QWH18279.1	GH95
GH95.WPJ96258.1	GH95
GH95.WPP43419.1	GH95
GH95.WPP48681.1	GH95
GH95.UVT12069.1	GH95
GH95.WQD39078.1	GH95
GH95.UWN97378.1	GH95
GH95.WQD39275.1	GH95
GH95.UWN99032.1	GH95
GH95.UWP55508.1	GH95
GH95.QIZ00456.1	GH95
GH95.ANY69028.1	GH95
GH95.ANY70117.1	GH95
GH95.APA00833.1	GH95
GH95.UZN02704.1	GH95
GH95.QJB31903.1	GH95
GH95.WVK81241.1	GH95
GH95.WVK81369.1	GH95
GH95.WWE61466.1	GH95
GH95.QKS55092.1	GH95
GH95.UBE43093.1	GH95
GH95.QFY10142.1	GH95
GH95.WAC15422.1	GH95
GH95.WAC39792.1	GH95
GH95.QHI70123.1	GH95
GH95.WBB50722.1	GH95
GH95.QHJ06764.1	GH95
GH95.UNK70978.1	GH95
GH95.WBO63514.1	GH95
GH95.UOE44232.1	GH95
GH95.UOE46208.1	GH95
GH95.WXH11832.1	GH95
GH95.UOQ85114.1	GH95
GH95.UOQ86467.1	GH95
GH95.WYH44007.1	GH95
GH95.WZN43212.1	GH95
WP_309799579.1	GH95
GH95.QIH34276.1	GH95
GH95.WEA00644.1	GH95
GH95.QIQ02209.1	GH95
GH95.QIQ06440.1	GH95
GH95.WEO93555.1	GH95
GH95.WEO94973.1	GH95
GH95.AUP81195.1	GH95
GH95.UIR54815.1	GH95
GH95.AWO00779.1	GH95
GH95.UJW56709.1	GH95
GH95.XBH12464.1	GH95
GH95.UJW87738.1	GH95
GH95.XCB34158.1	GH95
GH95.UKK61515.1	GH95
WP_165233352.1	GH95
WP_438818553.1	GH95
GH95.AWW32783.1	GH95
GH95.AWW33203.1	GH95
GH95.AXY74095.1	GH95
GH95.AXY78661.1	GH95
GH95.QMU27116.1	GH95
GH95.QMU27554.1	GH95
GH95.QMW88031.1	GH95
GH95.UZJ44223.1	GH95
GH95.WIY01454.1	GH95
GH95.WIY03154.1	GH95
GH95.WJM14833.1	GH95
GH95.WJM16261.1	GH95
GH95.XAF94731.1	GH95
GH95.XAF95297.1	GH95
GH95.XAJ98172.1	GH95
GH95.XAL67417.1	GH95
GH95.ULB35301.1	GH95
GH95.ULQ51413.1	GH95
GH95.ULQ51574.1	GH95
GH95.XGA68398.1	GH95
GH95.UNK19171.1	GH95
GH95.UNK56854.1	GH95
GH95.QUU05974.1	GH95
GH95.WHY18800.1	GH95
GH95.XGZ01556.1	GH95
GH95.ANN18505.1	GH95
GH95.ANN20632.1	GH95
GH95.ANY74321.1	GH95
GH95.XHM95424.1	GH95
GH95.WIX77470.1	GH95
WP_086809341.1	GH95
GH95.QNI36037.1	GH95
GH95.SQI53838.1	GH95
GH95.QYR11822.1	GH95
GH95.QYR21245.1	GH95
GH95.AVV53822.1	GH95
GH95.SCD21405.1	GH95
GH95.SCD21504.1	GH95
GH95.AWS46528.1	GH95
GH95.SDS38635.1	GH95
GH95.QGN32934.1	GH95
GH95.QHG86885.1	GH95
GH95.UVY84416.1	GH95
GH95.QHV63081.1	GH95
GH95.WPJ95155.1	GH95
GH95.XCB33558.1	GH95
GH95.XCX21362.1	GH95
GH95.XCX23348.1	GH95
GH95.XDQ46888.1	GH95
GH95.XDQ48898.1	GH95
WP_022890412.1	GH95
WP_184308191.1	GH95
GH95.ANS74516.1	GH95
GH95.ANS75218.1	GH95
GH95.QEH41605.1	GH95
GH95.QEH44060.1	GH95
GH95.QEM11328.1	GH95
GH95.QEM11709.1	GH95
GH95.QEY12189.1	GH95
GH95.QZE14892.1	GH95
GH95.SCF36984.1	GH95
GH95.SCG16508.1	GH95
GH95.SDR82996.1	GH95
GH95.SDS06253.1	GH95
GH95.WOX16782.1	GH95
GH95.WOX16945.1	GH95
GH95.WPO33857.1	GH95
WP_046913601.1	GH95
WP_202303150.1	GH95
GH95.AQP46349.1	GH95
GH95.ARS39643.1	GH95
GH95.ARS39664.1	GH95
GH95.WBB87545.1	GH95
GH95.UGU16600.1	GH95
GH95.UGU17702.1	GH95
GH95.WCN83145.1	GH95
GH95.WZN48355.1	GH95
GH95.WHX51362.1	GH95
GH95.BFR77632.1	GH95
GH95.WIV19952.1	GH95
GH95.WIV53645.1	GH95
GH95.ALP37542.1	GH95
GH95.CAG9869477.1	GH95
GH95.WJK42827.1	GH95
GH95.ALR30061.1	GH95
GH95.WJK45147.1	GH95
GH95.WZN41781.1	GH95
GH95.CCH00354.1	GH95
GH95.XAE54664.1	GH95
GH95.XAE55076.1	GH95
GH95.CCH02705.1	GH95
GH95.QXU43013.1	GH95
GH95.XAJ95415.1	GH95
GH95.QXU44082.1	GH95
GH95.QZN78893.1	GH95
GH95.SCM59767.1	GH95
AAQ72464.1	GH95
ABG82552.1	GH95
QHB24557.1	GH95
WP_172624242.1	GH95
GH95.XEO22085.1	GH95
GH95.WAC39793.1	GH95
WP_051567924.1	GH95
AAO77857.1	GH123
GH123.UVH27469.1	GH123
GH123.UVR22568.1	GH123
GH123.UVR24459.1	GH123
GH123.UWN67582.1	GH123
GH123.QIP94424.1	GH123
GH123.QKX68260.1	GH123
GH123.QOY90201.1	GH123
GH123.QPH39197.1	GH123
GH123.QQY54604.1	GH123
GH123.QSY58496.1	GH123
GH123.QUB82572.1	GH123
GH123.UVP60239.1	GH123
GH123.UYO02666.1	GH123
GH123.XCP87108.1	GH123
GH123.XDA51362.1	GH123
GH123.XHF05964.1	GH123
GH123.WZX38325.1	GH123
GH123.XAJ98282.1	GH123
GH123.AVV57258.1	GH123
GH123.AVV57346.1	GH123
GH123.AZR05489.1	GH123
GH123.WEV03902.1	GH123
GH123.WGU94501.1	GH123
GH123.WGU94775.1	GH123
GH123.WJH33710.1	GH123
GH123.BFJ85806.1	GH123
GH123.QEC51506.1	GH123
GH123.QEC71557.1	GH123
GH123.QII36461.1	GH123
GH123.QIK57251.1	GH123
GH123.WZJ67207.1	GH123
GH123.WZV02645.1	GH123
GH123.WZV14856.1	GH123
GH123.UEO00772.1	GH123
GH123.UFH36892.1	GH123
GH123.QEH43755.1	GH123
GH123.QHV11419.1	GH123
GH123.QKO39299.1	GH123
GH123.QUT74377.1	GH123
GH123.QYX26352.1	GH123
GH123.SCM59696.1	GH123
GH123.SDR89490.1	GH123
GH123.QDM43611.1	GH123
GH123.QGT72251.1	GH123
GH123.QIR64458.1	GH123
GH123.WNQ08832.1	GH123
GH123.WNQ09062.1	GH123
GH123.QCT76299.1	GH123
GH123.QGA26839.1	GH123
GH123.QGH63629.1	GH123
GH123.QIU93070.1	GH123
GH123.XKD76936.1	GH123
GH123.XKD78108.1	GH123
GH123.WNG36388.1	GH123
GH123.WPL49735.1	GH123
GH123.WPU92250.1	GH123
GH123.BBO35200.1	GH123
GH123.WAC18821.1	GH123
GH123.WEG35440.1	GH123
GH123.QUT25989.1	GH123
GH123.QYX28558.1	GH123
GH123.QZO77060.1	GH123
GH123.UWE02384.1	GH123
GH123.UWF34413.1	GH123
GH123.UYU49224.1	GH123
GH123.AZP90382.1	GH123
GH123.BFH70073.1	GH123
GH123.WOO95407.1	GH123
GH123.WYC79503.1	GH123
GH123.QUT87659.1	GH123
GH123.QYE96546.1	GH123
GH123.SDU77940.1	GH123
GH123.SEH96230.1	GH123
GH123.UWN76914.1	GH123
GH123.UWN78945.1	GH123
GH123.QOT10939.1	GH123
GH123.QOV18394.1	GH123
GH123.QQX52867.1	GH123
GH123.BFH56801.1	GH123
GH123.QBR12926.1	GH123
GH123.QDL31954.1	GH123
GH123.WSD90724.1	GH123
GH123.WVO32875.1	GH123
GH123.ULL17721.1	GH123
GH123.ULQ54062.1	GH123
GH123.UTA68511.1	GH123
GH123.UTB44369.1	GH123
GH123.QGQ94429.1	GH123
GH123.QIY76931.2	GH123
GH123.QJB41823.1	GH123
GH123.QMW77556.1	GH123
GH123.QMW80769.1	GH123
GH123.XBV22723.1	GH123
GH123.XGZ06785.1	GH123
GH123.WIJ63321.1	GH123
GH123.WLF68355.1	GH123
GH123.AMG51098.1	GH123
GH123.WNZ00482.1	GH123
GH123.WOD42649.1	GH123
GH123.WRT97077.1	GH123
GH123.VEJ18761.1	GH123
GH123.WCF08830.1	GH123
GH123.WCG69769.1	GH123
GH123.UVI30756.1	GH123
GH123.UWO85952.1	GH123
GH123.QCT93147.1	GH123
GH123.QCX54496.1	GH123
GH123.QEM15349.1	GH123
GH123.WZL79496.1	GH123
GH123.XAL69393.1	GH123
GH123.XAL70950.1	GH123
GH123.QFR24972.1	GH123
GH123.QFR63404.1	GH123
GH123.QIL38341.1	GH123
GH123.WXR60322.1	GH123
GH123.UIR56109.1	GH123
GH123.UYU41895.1	GH123
GH123.VTQ01980.1	GH123
GH123.VTQ82777.1	GH123
GH123.UUV17962.1	GH123
GH123.UUW16120.1	GH123
GH123.UVQ45726.1	GH123
GH123.AZN43959.1	GH123
GH123.AZN43960.1	GH123
GH123.WAS87094.1	GH123
GH123.WAS89089.1	GH123
GH123.WEA00495.1	GH123
GH123.WFB62350.1	GH123
GH123.WOT38571.1	GH123
GH123.CAG9870961.1	GH123
GH123.CAH2214389.1	GH123
GH123.WBS75867.1	GH123
GH123.ULB35466.1	GH123
GH123.UUX35274.1	GH123
GH123.UTT53098.1	GH123
GH123.UBU24512.1	GH123
GH123.UCB37861.1	GH123
GH123.ULB35464.1	GH123
GH123.WSD21126.1	GH123
GH123.AID37196.1	GH123
GH123.AYZ33116.1	GH123
GH123.AZN39976.1	GH123
GH123.UWO82642.1	GH123
GH123.QCJ45563.1	GH123
GH123.QEK07016.1	GH123
GH123.QIL40025.1	GH123
GH123.QIU93132.1	GH123
GH123.QMS91448.1	GH123
GH123.WP_018628640.1	GH123
GH123.WP_125696777.1	GH123
GH123.WIG96307.1	GH123
GH123.WMJ24351.1	GH123
GH123.UVS35126.1	GH123
GH123.UWO26457.1	GH123
GH123.CUX98370.1	GH123
GH123.WFD11300.1	GH123
GH123.WJK46847.1	GH123
GH123.WZO47990.1	GH123
GH123.QIH37139.1	GH123
GH123.WEV14698.1	GH123
GH123.WGU92856.1	GH123
GH123.WKU16269.1	GH123
GH123.BFH59757.1	GH123
GH123.BFH66373.1	GH123
GH123.UYY82688.1	GH123
GH123.QRN97269.1	GH123
GH123.WZL89307.1	GH123
GH123.XCP24719.1	GH123
GH123.BFR82587.1	GH123
GH123.QCI86202.1	GH123
GH123.QCJ44302.1	GH123
GH123.QEC79688.1	GH123
GH123.WAS84517.1	GH123
GH123.WDM45031.1	GH123
GH123.UWP19648.1	GH123
GH123.VTR47280.1	GH123
GH123.VTZ55276.1	GH123
GH123.QQY41271.1	GH123
GH123.QSJ20069.1	GH123
GH123.QUB69523.1	GH123
GH123.XBQ35945.1	GH123
GH123.XDU74505.1	GH123
GH123.UJH90177.1	GH123
GH123.UOY04880.1	GH123
GH123.UPK73161.1	GH123
GH123.QHQ61534.1	GH123
GH123.QJC21227.1	GH123
GH123.QJD85658.1	GH123
GH123.QNL51243.1	GH123
GH123.WNQ08831.1	GH123
GH123.WTM64351.1	GH123
GH123.WVO31299.1	GH123
GH123.SMF82867.1	GH123
GH123.SMZ56963.1	GH123
GH123.XKQ68903.1	GH123
GH123.WPV01989.1	GH123
GH123.WPX40383.1	GH123
GH123.WYJ07702.1	GH123
GH123.XID31664.1	GH123
GH123.XKQ18221.1	GH123
GH123.XKQ20440.1	GH123
GH123.QTO26410.1	GH123
GH123.QUU00050.1	GH123
GH123.UVT06528.1	GH123
GH123.UXD69573.1	GH123
GH123.WZN39715.1	GH123
GH123.XGA12822.1	GH123
GH123.SNV52841.1	GH123
GH123.QUB85411.1	GH123
GH123.SCM55400.1	GH123
GH123.SCM58723.1	GH123
GH123.XJR73319.1	GH123
GH123.XKQ85762.1	GH123
GH123.QBJ76609.1	GH123
GH123.QBQ41809.1	GH123
GH123.UDN46495.1	GH123
GH123.UKS31287.1	GH123
GH123.UUU27354.1	GH123
GH123.UVQ46445.1	GH123
GH123.QNN43242.1	GH123
GH123.QNP57297.1	GH123
GH123.QQL45543.1	GH123
GH123.XFA95898.1	GH123
GH123.XKQ68176.1	GH123
GH123.WZX23708.1	GH123
GH123.UVY82853.1	GH123
GH123.UWP64832.1	GH123
GH123.AYB34284.1	GH123
GH123.AYB43020.1	GH123
GH123.WNQ13366.1	GH123
GH123.XHF19051.1	GH123
GH123.XKD79481.1	GH123
GH123.UNK72420.1	GH123
GH123.XHF26121.1	GH123
GH123.XKC29178.1	GH123
GH123.QTD38980.1	GH123
GH123.SDS55045.1	GH123
GH123.SDT05265.1	GH123
GH123.UCJ10173.1	GH123
GH123.SCF04955.1	GH123
GH123.SQI63231.1	GH123
GH123.QUB66497.1	GH123
GH123.ASV75299.1	GH123
GH123.QRV19335.1	GH123
GH123.QRX62678.1	GH123
GH123.XGA12823.1	GH123
GH123.AXK46573.1	GH123
GH123.AZS13629.1	GH123
GH123.BFO76255.1	GH123
GH123.WGQ10530.1	GH123
GH123.WML49079.1	GH123
GH123.SDS03101.1	GH123
GH123.SDS51008.1	GH123
GH123.QUT50625.1	GH123
GH123.QQT27366.1	GH123
GH123.QTH43531.1	GH123
GH123.QQD13175.1	GH123
GH123.QQD15650.1	GH123
GH123.UBK56869.1	GH123
GH123.UBK61963.1	GH123
GH123.ULB35465.1	GH123
GH123.WFE85450.1	GH123
GH123.WJH33694.1	GH123
GH123.QYM78770.1	GH123
GH123.SET87647.1	GH123
GH123.UFH47381.1	GH123
GH123.UFU06432.1	GH123
GH123.ULB35364.1	GH123
GH123.QQT25020.1	GH123
GH123.QTG75330.1	GH123
GH123.QDP95906.1	GH123
GH123.UBU21664.1	GH123
GH123.UKA60063.1	GH123
GH123.UKS29316.1	GH123
GH123.WQD38919.1	GH123
GH123.WWV65155.1	GH123
GH123.QHT63275.1	GH123
GH123.QJD86903.1	GH123
GH123.QNK81540.1	GH123
GH123.QNK60581.1	GH123
GH123.XDS93362.1	GH123
GH123.XHF24156.1	GH123
GH123.XJR75270.1	GH123
GH123.WZL81563.1	GH123
GH123.WDQ31364.1	GH123
GH123.WLR61748.1	GH123
GH123.WZN42337.1	GH123
GH123.WZN44949.1	GH123
GH123.QLE45987.1	GH123
GH123.QUW21517.1	GH123
GH123.QZY54933.1	GH123
GH123.BFT71099.1	GH123
GH123.QTE23114.1	GH123
GH123.QUO31407.1	GH123
GH123.XHS35949.1	GH123
GH123.XKI75165.1	GH123
GH123.QFQ13451.1	GH123
GH123.QIU93133.1	GH123
GH123.SCM58768.1	GH123
GH123.SCM58775.1	GH123
GH123.UBD72823.1	GH123
GH123.SDT17147.1	GH123
GH123.SDT95970.1	GH123
GH123.BEL01682.1	GH123
GH123.UWN66016.1	GH123
GH123.WNQ11370.1	GH123
GH123.WNQ12220.1	GH123
GH123.XKQ71872.1	GH123
GH123.UAY56932.1	GH123
GH123.UZH55420.1	GH123
GH123.QQR28944.1	GH123
GH123.WZN46675.1	GH123
GH123.QIU94225.1	GH123
GH123.QNK61652.1	GH123
GH123.QTD38087.1	GH123
GH123.QTD38979.1	GH123
GH123.QUI21221.1	GH123
GH123.WDF80315.1	GH123
GH123.WDH78639.1	GH123
GH123.WFA80151.1	GH123
GH123.QHW32778.1	GH123
GH123.QKH88351.1	GH123
GH123.QOD60490.1	GH123
GH123.QQQ94658.1	GH123
GH123.QQR08655.1	GH123
GH123.QRO24969.1	GH123
GH123.XGS82065.1	GH123
GH123.XJV72139.1	GH123
GH123.WDF70193.1	GH123
GH123.WJK49515.1	GH123
EDK24482.1	GH123
EDK23887.1	GH123
GH123.AZR06946.1	GH123
WP_019943176.1	GH97
WP_029292510.1	GH97
WP_108983645.1	GH97
WP_109193719.1	GH97
WP_029414742.1	GH97
WP_029445467.1	GH97
WP_013991741.1	GH97
WP_155142834.1	GH97
WP_111634150.1	GH97
WP_143306532.1	GH97
WP_159517703.1	GH97
WP_184334832.1	GH97
WP_198680751.1	GH97
WP_162605549.1	GH97
WP_198681367.1	GH97
WP_186930520.1	GH97
WP_189927491.1	GH97
WP_207297347.1	GH97
WP_172660165.1	GH97
WP_181449267.1	GH97
WP_252856282.1	GH97
WP_273677179.1	GH97
WP_253158241.1	GH97
WP_246241506.1	GH97
WP_258834814.1	GH97
WP_338399094.1	GH97
WP_338399131.1	GH97
WP_281232281.1	GH97
WP_321278975.1	GH97
WP_343333495.1	GH97
WP_321562006.1	GH97
WP_345243159.1	GH97
WP_439651312.1	GH97
WP_380830090.1	GH97
WP_417998541.1	GH97
WP_008861613.1	GH97
WP_014772702.1	GH97
WP_046367878.1	GH97
WP_079469155.1	GH97
WP_096233139.1	GH97
WP_111626971.1	GH97
WP_123125530.1	GH97
WP_127138757.1	GH97
WP_129567932.1	GH97
WP_133558764.1	GH97
WP_138319538.1	GH97
WP_146393640.1	GH97
WP_156277705.1	GH97
WP_165815127.1	GH97
WP_183819508.1	GH97
WP_186957839.1	GH97
WP_191710130.1	GH97
WP_191763235.1	GH97
WP_202004348.1	GH97
WP_210157212.1	GH97
WP_220699489.1	GH97
WP_238431819.1	GH97
WP_303413061.1	GH97
WP_284683853.1	GH97
WP_284684360.1	GH97
WP_341692488.1	GH97
WP_344850076.1	GH97
WP_341701664.1	GH97
WP_377578655.1	GH97
WP_377580230.1	GH97
WP_425562284.1	GH97
WP_472763858.1	GH97
WP_008067159.1	GH97
WP_018626233.1	GH97
WP_028295957.1	GH97
WP_044580256.1	GH97
WP_011540501.1	GH97
WP_072973375.1	GH97
WP_089051579.1	GH97
WP_110307143.1	GH97
WP_113691322.1	GH97
WP_146449258.1	GH97
WP_155452920.1	GH97
WP_146451101.1	GH97
WP_132105186.1	GH97
WP_155600022.1	GH97
WP_186930438.1	GH97
WP_138489775.1	GH97
WP_191762784.1	GH97
WP_188952404.1	GH97
WP_228853383.1	GH97
WP_199615832.1	GH97
WP_275497921.1	GH97
WP_259091804.1	GH97
WP_275689967.1	GH97
WP_239107163.1	GH97
WP_208058219.1	GH97
WP_218100552.1	GH97
WP_341694856.1	GH97
WP_346758398.1	GH97
WP_011329476.1	GH97
WP_088654150.1	GH97
WP_088654434.1	GH97
WP_080241286.1	GH97
WP_074058137.1	GH97
WP_074238860.1	GH97
WP_116011576.1	GH97
WP_127120684.1	GH97
WP_142530065.1	GH97
WP_165069288.1	GH97
WP_137980047.1	GH97
WP_184986060.1	GH97
WP_189161205.1	GH97
WP_219158491.1	GH97
WP_213943634.1	GH97
WP_260796667.1	GH97
WP_237868706.1	GH97
WP_330107252.1	GH97
WP_318342947.1	GH97
WP_379683908.1	GH97
WP_461135893.1	GH97
WP_461146412.1	GH97
WP_404422543.1	GH97
WP_404422698.1	GH97
WP_430818089.1	GH97
WP_283415182.1	GH97
WP_025832779.1	GH97
WP_025867283.1	GH97
WP_025867423.1	GH97
WP_050807978.1	GH97
WP_051216538.1	GH97
WP_073085214.1	GH97
WP_073108992.1	GH97
WP_090656147.1	GH97
WP_123125506.1	GH97
WP_144213288.1	GH97
WP_139756797.1	GH97
WP_147029907.1	GH97
WP_154945574.1	GH97
WP_158542145.1	GH97
WP_167963836.1	GH97
WP_174192854.1	GH97
WP_186959550.1	GH97
WP_184091389.1	GH97
WP_190212062.1	GH97
WP_208025528.1	GH97
WP_203850540.1	GH97
WP_224118732.1	GH97
WP_322403955.1	GH97
WP_353676273.1	GH97
WP_353676735.1	GH97
WP_386749999.1	GH97
WP_406844265.1	GH97
WP_379683008.1	GH97
WP_423128066.1	GH97
WP_447105014.1	GH97
WP_460555296.1	GH97
WP_016956096.1	GH97
WP_020527875.1	GH97
WP_031456877.1	GH97
WP_026327328.1	GH97
WP_040299891.1	GH97
WP_057933531.1	GH97
WP_052408295.1	GH97
WP_093467708.1	GH97
WP_072541935.1	GH97
WP_077152688.1	GH97
WP_113619439.1	GH97
WP_121811611.1	GH97
WP_137404451.1	GH97
WP_137404465.1	GH97
WP_129002585.1	GH97
WP_183979001.1	GH97
WP_184021419.1	GH97
WP_187731693.1	GH97
WP_163407183.1	GH97
WP_189197134.1	GH97
WP_189197142.1	GH97
WP_213256344.1	GH97
WP_213346871.1	GH97
WP_241273144.1	GH97
WP_250722874.1	GH97
WP_254094626.1	GH97
WP_209618605.1	GH97
WP_209667986.1	GH97
WP_306206839.1	GH97
WP_315821591.1	GH97
WP_315996549.1	GH97
WP_315997825.1	GH97
WP_347703787.1	GH97
WP_394817628.1	GH97
WP_382379907.1	GH97
WP_409142235.1	GH97
WP_461103360.1	GH97
WP_010422607.1	GH97
WP_025076721.1	GH97
WP_044218021.1	GH97
WP_044262646.1	GH97
WP_099645438.1	GH97
WP_104539053.1	GH97
WP_123480974.1	GH97
WP_123481141.1	GH97
WP_132000694.1	GH97
WP_140984075.1	GH97
WP_128390955.1	GH97
WP_138046800.1	GH97
WP_163527150.1	GH97
WP_146866178.1	GH97
WP_189415932.1	GH97
WP_166536066.1	GH97
WP_224071479.1	GH97
WP_208599611.1	GH97
WP_224071629.1	GH97
WP_262689734.1	GH97
WP_281225584.1	GH97
WP_334168087.1	GH97
WP_281246906.1	GH97
WP_281309705.1	GH97
WP_345430958.1	GH97
WP_338374713.1	GH97
WP_338374734.1	GH97
WP_301200896.1	GH97
WP_379831152.1	GH97
WP_379844793.1	GH97
WP_377522720.1	GH97
WP_425455479.1	GH97
WP_449387624.1	GH97
WP_449387628.1	GH97
WP_461151129.1	GH97
WP_011637243.1	GH97
WP_005679579.1	GH97
WP_020211768.1	GH97
WP_010136074.1	GH97
WP_014219355.1	GH97
WP_082815739.1	GH97
WP_076379680.1	GH97
WP_113948800.1	GH97
WP_127336693.1	GH97
WP_076422984.1	GH97
WP_149229160.1	GH97
WP_154173795.1	GH97
WP_169114636.1	GH97
WP_183305676.1	GH97
WP_183305846.1	GH97
WP_185976553.1	GH97
WP_191762716.1	GH97
WP_265005254.1	GH97
WP_273372601.1	GH97
WP_273373232.1	GH97
WP_311681074.1	GH97
WP_377165304.1	GH97
WP_371951599.1	GH97
WP_394802644.1	GH97
WP_413069966.1	GH97
WP_423128391.1	GH97
WP_439181946.1	GH97
WP_439694770.1	GH97
WP_206610965.1	GH97
WP_007660272.1	GH97
WP_009997638.1	GH97
WP_026475697.1	GH97
WP_068844654.1	GH97
WP_080055183.1	GH97
WP_110305135.1	GH97
WP_103477859.1	GH97
WP_110312121.1	GH97
WP_123870789.1	GH97
WP_129209027.1	GH97
WP_117381006.1	GH97
WP_166521617.1	GH97
WP_136879045.1	GH97
WP_183402713.1	GH97
WP_176953168.1	GH97
WP_188492259.1	GH97
WP_203882382.1	GH97
WP_210373352.1	GH97
WP_215224403.1	GH97
WP_231129647.1	GH97
WP_244248458.1	GH97
WP_219317583.1	GH97
WP_250462837.1	GH97
WP_250463322.1	GH97
WP_257666350.1	GH97
WP_299090880.1	GH97
WP_278010728.1	GH97
WP_264404517.1	GH97
WP_332795472.1	GH97
WP_310095304.1	GH97
WP_310407965.1	GH97
WP_376707456.1	GH97
WP_382414733.1	GH97
WP_379073645.1	GH97
WP_445231136.1	GH97
WP_004289606.1	GH97
WP_013782137.1	GH97
WP_016275534.1	GH97
WP_028730141.1	GH97
WP_040312960.1	GH97
WP_066718378.1	GH97
WP_078402995.1	GH97
WP_184960608.1	GH97
WP_166365780.1	GH97
WP_185073977.1	GH97
WP_191763996.1	GH97
WP_188559044.1	GH97
WP_188559501.1	GH97
WP_213347702.1	GH97
WP_213348617.1	GH97
WP_229742962.1	GH97
WP_229743109.1	GH97
WP_233031148.1	GH97
WP_263785984.1	GH97
WP_264137342.1	GH97
WP_290307152.1	GH97
WP_290338480.1	GH97
WP_343966251.1	GH97
WP_377176812.1	GH97
WP_293429629.1	GH97
WP_394305714.1	GH97
WP_010386226.1	GH97
WP_013545887.1	GH97
WP_018711811.1	GH97
WP_041521601.1	GH97
WP_081618631.1	GH97
WP_109415244.1	GH97
WP_109415322.1	GH97
WP_144255469.1	GH97
WP_149913817.1	GH97
WP_162923628.1	GH97
WP_167613699.1	GH97
WP_152387972.1	GH97
WP_161038708.1	GH97
WP_207766390.1	GH97
WP_219536908.1	GH97
WP_204072255.1	GH97
WP_219539179.1	GH97
WP_213306228.1	GH97
WP_204374913.1	GH97
WP_204376125.1	GH97
WP_233774074.1	GH97
WP_281228431.1	GH97
WP_347052558.1	GH97
WP_380845473.1	GH97
WP_443026852.1	GH97
WP_443751010.1	GH97
WP_461131859.1	GH97
WP_013739685.1	GH97
WP_032579563.1	GH97
WP_073367823.1	GH97
WP_086668504.1	GH97
WP_090884450.1	GH97
WP_127706014.1	GH97
WP_129919798.1	GH97
WP_147766519.1	GH97
WP_144884329.1	GH97
WP_163954743.1	GH97
WP_160690526.1	GH97
WP_160761914.1	GH97
WP_173088628.1	GH97
WP_188412407.1	GH97
WP_184548416.1	GH97
WP_188412426.1	GH97
WP_218311461.1	GH97
WP_211923196.1	GH97
WP_222431174.1	GH97
WP_229503067.1	GH97
WP_233769513.1	GH97
WP_245843712.1	GH97
WP_258098578.1	GH97
WP_280601071.1	GH97
WP_311695045.1	GH97
WP_346157904.1	GH97
WP_342679285.1	GH97
WP_376885170.1	GH97
WP_417982034.1	GH97
WP_434037622.1	GH97
WP_439181766.1	GH97
WP_459064726.1	GH97
WP_228169184.1	GH97
WP_223710808.1	GH97
WP_018995594.1	GH97
WP_044833412.1	GH97
WP_071133988.1	GH97
WP_071145497.1	GH97
WP_079735302.1	GH97
WP_073042802.1	GH97
WP_099154318.1	GH97
WP_111445753.1	GH97
WP_111445957.1	GH97
WP_117600056.1	GH97
WP_117652920.1	GH97
WP_121212374.1	GH97
WP_131331100.1	GH97
WP_128193196.1	GH97
WP_128193342.1	GH97
WP_140234037.1	GH97
WP_162372627.1	GH97
WP_183549325.1	GH97
WP_191710449.1	GH97
WP_207534844.1	GH97
WP_201767201.1	GH97
WP_201780208.1	GH97
WP_215760203.1	GH97
WP_225976329.1	GH97
WP_220078537.1	GH97
WP_232137850.1	GH97
WP_249046895.1	GH97
WP_261937342.1	GH97
WP_252586675.1	GH97
WP_252740825.1	GH97
WP_271753510.1	GH97
WP_338239169.1	GH97
WP_338239227.1	GH97
WP_394803764.1	GH97
WP_413240561.1	GH97
WP_394833463.1	GH97
WP_455588427.1	GH97
WP_455588527.1	GH97
WP_460893957.1	GH97
WP_009137010.1	GH97
WP_046913004.1	GH97
WP_047002355.1	GH97
WP_072961031.1	GH97
WP_081152950.1	GH97
WP_084291092.1	GH97
WP_115717552.1	GH97
WP_132991175.1	GH97
WP_182801020.1	GH97
WP_184059443.1	GH97
WP_166845723.1	GH97
WP_173812153.1	GH97
WP_188494587.1	GH97
WP_190310156.1	GH97
WP_229793618.1	GH97
WP_240591010.1	GH97
WP_245915747.1	GH97
WP_263572198.1	GH97
WP_302711498.1	GH97
WP_303276384.1	GH97
WP_326608980.1	GH97
WP_326844868.1	GH97
WP_338399563.1	GH97
WP_353680831.1	GH97
WP_379820196.1	GH97
WP_439185621.1	GH97
WP_439697873.1	GH97
WP_460441650.1	GH97
WP_229988734.1	GH97
WP_230037622.1	GH97
WP_057677741.1	GH97
WP_044262653.1	GH97
WP_152840170.1	GH97
WP_083470445.1	GH97
WP_114781872.1	GH97
WP_037531301.1	GH97
WP_116060052.1	GH97
WP_162052255.1	GH97
WP_207508355.1	GH97
WP_223165847.1	GH97
WP_207532118.1	GH97
WP_234165173.1	GH97
WP_244016560.1	GH97
WP_237868714.1	GH97
WP_323815952.1	GH97
WP_269561439.1	GH97
WP_348262018.1	GH97
WP_425506869.1	GH97
WP_460584570.1	GH97
WP_425594834.1	GH97
WP_379041508.1	GH97
WP_018626557.1	GH97
WP_079711441.1	GH97
WP_090882814.1	GH97
WP_079723198.1	GH97
